Time,X,Y,Z,Q0,Q1,Q2,Q3,Velocity,Acceleration,Mach
8.679863516523145,-89.96614169520407,-0.02029013083337027,706.0699254257174,0.5113702751414195,-0.30315345402574273,-0.1997083354072155,0.7789190339028746,14.360776136692914,-9.0458529703144,0.04186815200202016
8.689863516523145,-90.03417355543992,-0.020305203786996892,706.1958826878069,0.5096850313696075,-0.30465486529224844,-0.19988005366401368,0.7793936114647417,14.270418482938991,-9.025560238316302,0.041604718609151575
8.699863516523145,-90.10218626403476,-0.020320272497438105,706.3208236294778,0.5080036143820837,-0.3061606576496714,-0.20005145296194363,0.7798571992636426,14.180264931926592,-9.074624358829624,0.04134188026800756
8.709863516523145,-90.17017693147027,-0.0203353363245001,706.4447432574236,0.5063258661071187,-0.30767136344354834,-0.20022292398584213,0.7803096088934722,14.088925995762404,-9.129443077049814,0.041075585993476396
8.719863516523144,-90.2381413556004,-0.020350394337166844,706.5676342433112,0.5046516337866194,-0.3091875229361331,-0.2003948619872448,0.7807506382062629,13.9976760703856,-9.113392588960096,0.04080955122561399
8.729863516523144,-90.30607971674077,-0.020365446575388572,706.6894972906771,0.5029807645149358,-0.31070967973998315,-0.20056765972117907,0.781180078414111,13.906658143983206,-9.090070618910545,0.04054419283960119
8.739863516523144,-90.37399219456665,-0.020380493078973657,706.8103330968522,0.5013131031805697,-0.3122383781618525,-0.2007417040251487,0.7815977172693522,13.815874658007393,-9.06650080616771,0.040279517953374325
8.749863516523144,-90.4418789681129,-0.020395533887588562,706.9301423529851,0.49964849283313856,-0.3137741623588883,-0.20091737536443754,0.782003339197139,13.725328127859855,-9.042675660349687,0.04001553390046605
8.759863516523144,-90.50974021577133,-0.0204105690407573,707.0489257440613,0.4979867750105883,-0.31531757552337303,-0.20109504739273273,0.7823967254455944,13.635021144800403,-9.018587497569115,0.039752248235569686
8.769863516523143,-90.57757611528811,-0.02042559857786083,707.166683948923,0.4963277900405738,-0.31686915909666785,-0.20127508653654078,0.7827776542414691,13.544956377908477,-8.9622260497257,0.03948966874025795
8.779863516523143,-90.6453875053876,-0.020440622684724626,707.2834187767054,0.4946713772188735,-0.31842945194051453,-0.20145785148589668,0.7831459010715633,13.455776623805894,-8.868640192846442,0.03922966945716004
8.789863516523143,-90.71317994974443,-0.02045564259402129,707.3991401172489,0.49301737104502874,-0.31999898645631175,-0.2016436878670452,0.783501243937377,13.367583574051553,-8.807724541315679,0.03897254686312406
8.799863516523143,-90.78095451917943,-0.020470658542998968,707.5138500744482,0.49136560189633577,-0.3215782874248209,-0.20183292781521647,0.7838434634369071,13.279622132979583,-8.784404947129246,0.03871609951306001
8.809863516523142,-90.84871133617803,-0.020485670558795195,707.6275491134567,0.4897159010968489,-0.3231678747334779,-0.20202589533319723,0.78417233702881,13.191895475108971,-8.791116796314554,0.03846033666212528
8.819863516523142,-90.91644987913625,-0.020500678525844817,707.7402366269432,0.48806810123910144,-0.32476826299805045,-0.20222290628440684,0.7844876389524771,13.103799797053295,-8.83253027519072,0.0382034979505927
8.829863516523142,-90.98416502890251,-0.020515681309962557,707.851904402669,0.4864220400012371,-0.32637996381162054,-0.2024242726043084,0.7847891358047925,13.01524486960516,-8.842332881329753,0.03794532031954857
8.839863516523142,-91.05185603649218,-0.02053067874520542,707.9625515404764,0.4847775597855116,-0.32800348561706205,-0.20263030207890254,0.785076586852602,12.926953139426704,-8.815844875519474,0.037687910027483104
8.849863516523142,-91.11952307445674,-0.020545670869803433,708.0721786710437,0.48313450319554124,-0.32963933015791064,-0.20284129288725627,0.7853497496836191,12.838927972094774,-8.789015415287736,0.03743127688657369
8.859863516523141,-91.18716631467049,-0.020560657721836607,708.1807864190779,0.48149271304557023,-0.3312879918054662,-0.2030575332003152,0.7856083805391687,12.751172831120954,-8.761834579542665,0.03717543099452173
8.869863516523141,-91.25478592832629,-0.02057563933923396,708.2883754033336,0.47985203254179204,-0.33294995704457647,-0.20327930101852587,0.7858522344182777,12.663691280503924,-8.734292188675226,0.03692038274199395
8.879863516523141,-91.32238208593093,-0.02059061575977252,708.3949462366323,0.47821230544641075,-0.3346257039883497,-0.20350686402916807,0.786081065181065,12.576486987347453,-8.698543134299598,0.03666614282025497
8.88986351652314,-91.38995495730052,-0.020605587021076274,708.5004995258819,0.4765733762259296,-0.33631570192125365,-0.20374047948307092,0.7862946256506493,12.489720417817937,-8.610922195523017,0.03641317906069369
8.89986351652314,-91.45750878435669,-0.02062055406297383,708.6050421889258,0.4749350884072625,-0.33802040971732894,-0.2039803920972763,0.7864926697987776,12.404268543436997,-8.531735613790715,0.03616404823159474
8.90986351652314,-91.52504606930029,-0.020635517439845985,708.7085783721644,0.47329728186838893,-0.33974027321789274,-0.20422683049928492,0.7866749564002244,12.319085705542125,-8.504614104489974,0.03591570176542894
8.91986351652314,-91.5925669145723,-0.020650477174389288,708.8111084721776,0.4716597978781097,-0.3414757276091785,-0.20448001234730562,0.7868412436210117,12.234176261347201,-8.477050903744384,0.03566815236544373
8.92986351652314,-91.66007142243305,-0.020665433289260255,708.9126328823539,0.4700224798920692,-0.3432271976090844,-0.20474014513096508,0.7869912882507191,12.149544687467243,-8.448999553522185,0.035421413082994874
8.93986351652314,-91.72755969634679,-0.020680385807382146,709.0131519949603,0.46838517351519526,-0.344995097177777,-0.2050074260896995,0.7871248458762838,12.065196270276761,-8.420418365940577,0.03517549933025295
8.94986351652314,-91.79503184445043,-0.02069533475271348,709.1126662062395,0.46674772646637935,-0.34677982924664175,-0.2052820421486628,0.7872416710455948,11.981136320148433,-8.391332194786628,0.03493042658935403
8.95986351652314,-91.86248797571244,-0.020710280149397017,709.2111759105754,0.46510998854880353,-0.34858178546779073,-0.20556416987551984,0.787341517417224,11.897369626381032,-8.361760746339428,0.03468620882326832
8.969863516523139,-91.92992819875835,-0.020725222021499526,709.3086814987399,0.4634718116276945,-0.35040134598584166,-0.20585397546011122,0.7874241378941658,11.81390110522165,-8.331691162586026,0.034442860365077696
8.979863516523139,-91.99735262186435,-0.020740160393010396,709.405183357897,0.4618330496111656,-0.3522388792298374,-0.20615161471221638,0.7874892847464993,11.730735803129315,-8.301110255704543,0.03420039592749072
8.989863516523139,-92.06476135295075,-0.020755095287840145,709.5006818716075,0.4601935584331685,-0.3540947417247753,-0.20645723307597413,0.787536709724279,11.64787890010756,-8.270004501185554,0.033958830612558485
8.999863516523138,-92.13215449957514,-0.020770026729818945,709.5951774198332,0.4585531960380406,-0.35596927792236344,-0.20677096565993625,0.7875661641614844,11.565335713105608,-8.238360030999957,0.033718179921590694
9.009863516523138,-92.19953216892546,-0.020784954742695066,709.6886703789421,0.4569118223662266,-0.3578628200505737,-0.20709293728176864,0.7875773990717868,11.483111699487566,-8.206212610182547,0.03347845976526987
9.019863516523138,-92.26689446595394,-0.020799879349721436,709.781161119161,0.4552692993413119,-0.3597756879817666,-0.20742326252713997,0.7875701652363176,11.40121146090196,-8.173610252578897,0.03323968355948093
9.029863516523138,-92.33424148638456,-0.0208148005721064,709.8726499951123,0.4536254908630059,-0.3617081891215018,-0.20776204582699676,0.7875442132787004,11.319639494435991,-8.140485074407252,0.03300186441526528
9.039863516523138,-92.40157332290046,-0.020829718430384583,709.9631373545526,0.45198026280028536,-0.36366061831519736,-0.20810938154707753,0.7874992937336077,11.238401759413819,-8.106755482590529,0.03276501970674583
9.049863516523137,-92.4688900680446,-0.020844632945059546,710.0526235424007,0.45033348297769565,-0.36563325776826905,-0.2084653540815637,0.7874351571169733,11.157504384784184,-8.072389264824096,0.032529167302577794
9.059863516523137,-92.53619181469664,-0.020859544136709457,710.1411089013684,0.44868502116096565,-0.36762637698190687,-0.2088300379560889,0.7873515539918892,11.07695397411734,-8.037334730022167,0.032294326455152594
9.069863516523137,-92.60347865962318,-0.020874452026773665,710.228593776584,0.4470347490407308,-0.36964023270337537,-0.20920349793819895,0.7872482350318419,10.996757690183745,-8.001592080969317,0.032060518047182934
9.079863516523137,-92.6707507012645,-0.02088935663706232,710.3150785125783,0.44538254021540546,-0.37167506889052704,-0.20958578915541576,0.7871249510807281,10.916922132497955,-7.965182102680501,0.03182776131923602
9.089863516523137,-92.73800803775282,-0.02090425798931734,710.4005634506649,0.4437282701776759,-0.37373111669207465,-0.20997695722471174,0.7869814532052934,10.837454048130137,-7.928073040630579,0.031596075942070374
9.099863516523136,-92.80525076727164,-0.020919156105291988,710.4850489294029,0.4420718163015144,-0.3758085944418149,-0.2103770383898252,0.7868174927434662,10.758360671685347,-7.890175928387293,0.031365483007829
9.109863516523136,-92.87247899396073,-0.020934051008059184,710.5685352919538,0.4404130578263973,-0.3779077076647687,-0.21078605966251632,0.7866328213523464,10.679650529562396,-7.851480918462698,0.031136007374817483
9.119863516523136,-92.93969282688418,-0.02094894272178288,710.6510228845871,0.4387518758377917,-0.3800286490938946,-0.21120403896591552,0.7864271910573871,10.601331053316098,-7.812044297812349,0.03090767070937638
9.129863516523136,-93.00689237476078,-0.020963831270550508,710.7325120500145,0.4370881532535373,-0.38217159870062434,-0.21163098528851929,0.7862003542934018,10.52340964360615,-7.771857387887053,0.030680494587773034
9.139863516523135,-93.07407774570326,-0.020978716678315232,710.8130031270885,0.435421774812386,-0.3843367237374411,-0.21206689884494442,0.7859520639412609,10.44589390555836,-7.730868870015229,0.03045450118238589
9.149863516523135,-93.14124904895114,-0.020993598969279863,710.892496452879,0.4337526270619483,-0.3865241787908075,-0.21251177124023776,0.785682073363345,10.36879226620585,-7.6890483346049905,0.030229715061824633
9.159863516523135,-93.2084063967997,-0.021008478168324237,710.9709923649098,0.4320805983440506,-0.3887341058429682,-0.21296558563517282,0.7853901364401134,10.292112938866262,-7.646409097755964,0.030006160171621755
9.169863516523135,-93.27554990115611,-0.0210233543002422,711.0484911970196,0.43040557878195707,-0.39096663434343704,-0.21342831691597822,0.7850760076038387,10.215864084250734,-7.602943342419621,0.029783860303938002
9.179863516523135,-93.34267967316057,-0.021038227389657677,711.1249932789397,0.42872746026959296,-0.39322188128973673,-0.21389993186820075,0.7847394418695668,10.140054072017874,-7.558713994772688,0.029562839860110417
9.189863516523134,-93.40979582007051,-0.02105309746033433,711.2004989328235,0.42704613646152595,-0.39549995131632515,-0.21438038935302178,0.7843801948648051,10.064689804355284,-7.513855300848604,0.029343118963134938
9.199863516523134,-93.47689842751038,-0.02106796453124287,711.2750084535791,0.4253615027731934,-0.3978009367941178,-0.2148696404942423,0.7839980228491409,9.989776966000905,-7.468256558699636,0.02912471418659156
9.209863516523134,-93.54398757189823,-0.021082828619314285,711.34852212344,0.4236734563844057,-0.40012491793856925,-0.21536762886978364,0.783592682730119,9.915324673181294,-7.421730996107897,0.028907652108400274
9.219863516523134,-93.61106332955589,-0.021097689741458224,711.4210402223403,0.42198189622762045,-0.4024719629196113,-0.2158742906900296,0.7831639320934578,9.84134234607875,-7.374247783978774,0.02869196019264942
9.229863516523134,-93.67812577677284,-0.02111254791457718,711.492563027985,0.42028672297453873,-0.4048421279763302,-0.2163895549741969,0.7827115292355296,9.767839717501722,-7.325704318066585,0.028477666814873827
9.239863516523133,-93.7451749948828,-0.02112740315669123,711.5630908212021,0.4185878390222264,-0.4072354575361852,-0.2169133437253607,0.7822352331972217,9.694828259717422,-7.2760571234593385,0.028264805421916683
9.249863516523133,-93.81221107430791,-0.021142255487834053,711.6326238899909,0.4168851484744406,-0.40965198433695316,-0.21744557209972784,0.7817348038034979,9.622318575032539,-7.225366505361876,0.028053406924293117
9.259863516523133,-93.87923410583112,-0.02115710492811928,711.7011625201233,0.4151785571288945,-0.41209172955338547,-0.21798614857906565,0.7812100016992644,9.550320929610187,-7.173637121712261,0.027843501252507834
9.269863516523133,-93.94624417970955,-0.021171951497544025,711.7687069942169,0.4134679724699317,-0.4145547029282626,-0.2185349751457989,0.7806605883819924,9.478845832598296,-7.120857278094263,0.02763511904547608
9.279863516523132,-94.01324138531173,-0.021186795215908535,711.8352575913987,0.41175330366230245,-0.41704090290636264,-0.21909194745673863,0.7800863262351599,9.407903784048305,-7.067051315464084,0.027428290915592724
9.289863516523132,-94.08022580612189,-0.021201636101709356,711.9008145824271,0.4100344615479784,-0.4195503167712294,-0.21965695501678645,0.7794869785610292,9.337504806289017,-7.012183869338344,0.027223046082475267
9.299863516523132,-94.14719752136396,-0.02121647417249912,711.9653782314954,0.4083113586462511,-0.4220829207844398,-0.22022988135266344,0.778862309612648,9.267660106661541,-6.956177862162349,0.027019417220587583
9.309863516523132,-94.21415660978333,-0.021231309445724447,712.0289488000525,0.40658390915078424,-0.4246386803256535,-0.220810604180907,0.7782120846308186,9.198381249045774,-6.8990025978721405,0.02681743804386523
9.319863516523132,-94.28110314974101,-0.021246141938746785,712.0915265469131,0.4048520289267013,-0.42721755003343065,-0.22139899557232376,0.7775360698836803,9.129680054704101,-6.8406234469876495,0.026617143016630034
9.329863516523131,-94.34803721951585,-0.021260971668909383,712.1531117285507,0.4031156355089987,-0.42981947394661946,-0.22199492211372376,0.7768340327080008,9.061568780106024,-6.7809939873944245,0.026418567872029224
9.339863516523131,-94.4149588997377,-0.02127579865407637,712.2137046013198,0.4013746481012656,-0.43244438564576126,-0.2225982450658373,0.7761057415532243,8.994060174956216,-6.720097221755111,0.026221749781213458
9.349863516523131,-94.481868271864,-0.021290622912295238,712.2733054199961,0.3996289875753145,-0.4350922083941497,-0.22320882051763113,0.77535096602802,8.927166835670924,-6.6579281866301585,0.02602672546842835
9.35986351652313,-94.54876541678038,-0.021305444461486783,712.331914436495,0.39787857647426805,-0.4377628552785366,-0.22382649953898318,0.7745694769473833,8.860901611223616,-6.594460924394184,0.025833532394237947
9.36986351652313,-94.61565041478086,-0.02132026331944073,712.3895318998789,0.39612333901752694,-0.4404562293489768,-0.22445112833028413,0.773761046381745,8.795277617183043,-6.529662452971365,0.02564220879645202
